"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","51357D","785","9:00-12:20pm","Friday","20","12","0","Glenn Melnick",""
"PPD-587","Risk Analysis","","4.0 units","Lecture","51264R","001","2:00-5:20pm","Monday","30","30","0","Detlof Von Winterfeldt",""
"","","","","Lecture","51395D","597","2:00-5:20pm","Monday","15","2","0","Detlof Von Winterfeldt","ONLINE"
"PPD-590","Directed Research","","1.0-12.0 units","Lecture","51226D","001","TBA","TBA","20","0","0","","OFFICE"
"","","","","Lecture","51227D","001","TBA","TBA","20","0","0","","OFFICE"
"PPD-594a","Master's Thesis","","2.0 units","Lecture","51228R","001","TBA","TBA","10","0","0","","OFFICE"
"PPD-594b","Master's Thesis","P","2.0 units","Lecture","51229R","001","TBA","TBA","10","0","0","","OFFICE"
"PPD-594z","Master's Thesis","P","0.0 units","Lecture","51230R","001","TBA","TBA","10","0","0","","OFFICE"
"PPD-599","Special Topics","","2.0-8.0 units, max 8"
"","Social Finance and Global Poverty Reduction","","4.0","Lecture","51251R","001","6:00-9:20pm","Monday","20","8","0","Rym Kaki","VPD107"
"","Introduction to Lean Health Care","","2.0","Lecture","51280R","001","6:00-7:20pm","Tuesday","15","12","0","Kevin Kaldjian, Tyler Woolsey","VKC160"
"","Transitional Care and Hospital Readmission Prevention","","2.0","Lecture","51281R","001","TBA","TBA","15","15","0","Joshua Luke","OFFICE"
"","Local Government Policy and Governance","","4.0","Lecture","51403D","530","TBA","TBA","24","10","0","","SACRAMENTO"
"","Energy Policy","","4.0","Lecture","51501R","001","9:00-12:20pm","Friday","12","5","0","Jonathan Eyer",""
"","Economic Impact Analysis Methods and Applications","","2.0","Lecture","51502R","001","4:00-5:50pm","Tuesday","20","5","0","Dan Wei",""
"PPD-600","Management of Managed Care Organizations","P","2.0 units","Lecture","51273R","001","TBA","TBA","15","15","0","Guillermo Gil","OFFICE"
"PPD-604","Seminar in Hospital Administration","P","4.0 units","Lecture","51276R","001","TBA","TBA","20","20","0","Ray Hahn","OFFICE"
"PPD-613a","Policy, Planning, and Development International Laboratory","","1.0 units, max 2","Lecture","51293R","001","2:00-5:00pm","Monday","20","20","0","Gary Painter",""
"","","","","Lecture","51294R","001","TBA","TBA","20","20","0","Antonio Bento","TBA"
"","","","","Lecture","51295R","001","6:00-9:00pm","Thursday","20","12","0","Eric Heikkila",""
"","","","","Lecture","51396D","597","TBA","TBA","5","0","0","Gary Painter","OFFICE"
"","","","","Lecture","51397D","597","TBA","TBA","5","0","0","Antonio Bento","OFFICE"
"","","","","Lecture","51398D","597","TBA","TBA","5","0","0","Eric Heikkila","OFFICE"
"","","","","Lecture","51473D","598","TBA","TBA","5","2","0","Gary Painter","ONLINE"
"","","","","Lecture","51474D","598","TBA","TBA","5","2","0","Antonio Bento","ONLINE"
"","","","","Lecture","51475D","598","TBA","TBA","5","1","0","Eric Heikkila","ONLINE"
"PPD-620","General Plans","","4.0 units","Lecture","51235R","001","6:00-9:20pm","Tuesday","32","15","0","Woodie Tescher","VKC155"
"PPD-622","Seminar in Urban Development","","4.0 units","Lecture","51500R","001","6:00-9:20pm","Wednesday","32","8","0","Con Howe, David Grunwald","VKC261"
"PPD-623","Community Development and Site Planning","","4.0 units","Lecture","51240R","001","2:00-5:20pm","Wednesday","32","11","0","Elizabeth Falletta",""
"PPD-625","Planning and Economic Development Finance","","4.0 units","Lecture","51237R","001","6:00-9:20pm","Monday","37","21","0","John Perfitt","VKC203"
"PPD-626","Public/Private and Mixed Enterprises Planning","","2.0-4.0 units","Lecture","51261R","001","TBA","TBA","25","8","0","Allan Kotin","OFFICE"
"PPD-627","Design Skills for Urban Planners","","4.0 units","Lecture","51262R","001","6:00-9:20pm","Wednesday","32","13","0","Elizabeth Falletta","VKC155"
"PPD-628","Urban Planning and Social Policy","","4.0 units","Lecture","51250R","001","6:00-9:20pm","Thursday","32","10","0","Murtaza Baxamusa","VPD106"
"PPD-631","Geographic Information Systems for Policy, Planning, and Development","","2.0 units","Lecture","51202R","001","10:00-11:50am","Friday","16","16","0","Mark Hanson","OFFICE"
"","","","","Lecture","51203R","001","12:00-1:50pm","Friday","16","8","0","Mark Hanson","OFFICE"
"","","","","Lecture","51247R","001","TBA","TBA","24","15","0","Barry Waite, Bonnie Shrewsbury","OFFICE"
"PPD-633","Urban Transportation Planning and Management","","4.0 units","Lecture","51272R","001","6:00-9:20pm","Monday","25","11","0","Sandipan Bhattacharjee","VKC210"
"PPD-639","Introduction to Community and Economic Development","","4.0 units","Lecture","51271R","001","9:00-12:20pm","Thursday","32","19","0","Donald Spivack",""
"PPD-642","Strategic Leadership of Organizations","P","4.0 units","Lecture","51450D","533","9:00-5:00pm","FSU","25","2","0","Bob Denhardt","VPD112"
"PPD-647","Finance of the Public Sector","PC","4.0 units","Lecture","51288D","001","TBA","TBA","24","24","0","Michael Thom","OFFICE"
"PPD-651","Seminar in the Administration of Local Government","","4.0 units","Lecture","51231R","001","6:00-9:20pm","Wednesday","32","17","0","Michael Paules","VKC154"
"PPD-662","Intergovernmental Management: State Perspective","C","4.0 units","Lecture","51404D","530","TBA","TBA","24","0","0","Kevin Starr","SACRAMENTO"
"PPD-673","Strategic Planning in the Public Sector","","4.0 units","Lecture","51248R","001","TBA","TBA","14","14","0","Rick Culley","OFFICE"
"PPD-677","International Development Administration","","4.0 units","Lecture","51244R","001","6:00-9:20pm","Wednesday","32","24","0","Rym Kaki","VKC203"
"PPD-685","Human Resources Management in Public and Non-Profit Sectors","","2.0 units","Lecture","51466D","593","TBA","TBA","20","0","0","","ONLINE"
"PPD-688","Business and Public Policy","P","4.0 units","Lecture","51232R","001","9:00-12:20pm","Thursday","25","14","0","Frank Zerunyan",""
"PPD-693","Communicating Public Policy","","4.0 units","Lecture","51268R","001","2:00-5:20pm","Thursday","32","17","0","Sherry Jeffe",""
"PPD-694","Coastal Policy and Planning","","4.0 units","Lecture","51245R","001","6:00-9:20pm","Wednesday","25","7","0","James Fawcett","VKC105"
"PPD-697","Cultural Proficiency in Health Management and Policy","","2.0 units","Lecture","51282R","001","6:00-7:20pm","Wednesday","15","15","0","Lavonna Lewis","VKC110"
"PPD-700","Teaching Seminar","C","2.0 units","Lecture","51292D","001","6:00-7:50pm","Monday","13","7","0","Deborah Natoli","VKC106"
"PPD-706","Research Design","C","4.0 units","Lecture","51249D","001","2:00-5:20pm","Monday","12","9","0","Nicole Esparza",""
"PPD-710b","Research Seminar","PC","2.0 units","Lecture","51284D","001","10:00-11:50am","Wednesday","12","4","0","Marlon Boarnet",""
"PPD-790","Research","","1.0-12.0 units, max 18","Lecture","51252D","001","TBA","TBA","10","0","0","Marlon Boarnet","OFFICE"
"","","","","Lecture","51253D","001","TBA","TBA","10","0","0","Marlon Boarnet","OFFICE"
"PPD-794a","Doctoral Dissertation","","2.0 units","Lecture","51254D","001","TBA","TBA","10","0","0","Marlon Boarnet","OFFICE"
"PPD-794b","Doctoral Dissertation","P","2.0 units","Lecture","51255D","001","TBA","TBA","10","2","0","Marlon Boarnet","OFFICE"
"PPD-794c","Doctoral Dissertation","P","2.0 units","Lecture","51256D","001","TBA","TBA","10","2","0","Marlon Boarnet","OFFICE"
"PPD-794d","Doctoral Dissertation","P","2.0 units","Lecture","51257D","001","TBA","TBA","10","2","0","Marlon Boarnet","OFFICE"
"PPD-794z","Doctoral Dissertation","P","0.0 units","Lecture","51258D","001","TBA","TBA","10","3","0","Marlon Boarnet","OFFICE"
