"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-583","Enterprise Wide Information Systems","","3.0 units","Lecture","31503D","048","9:30-10:50am","Tue, Thu","35","1","0","Richard Vawter","OHE100B"
"","","","","Lecture","31703D","034","9:30-10:50am","Tue, Thu","10","0","0","Richard Vawter","DEN@Viterbi"
"ISE-587","Risk Analysis","","4.0 units","Lecture","51264R","001","2:00-5:20pm","Monday","30","30","0","Detlof Von Winterfeldt",""
"","","","","Lecture","51395D","597","2:00-5:20pm","Monday","15","2","0","Detlof Von Winterfeldt","ONLINE"
"ISE-590","Directed Research","","1.0-12.0 units","Lecture","31590D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31591D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31595D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31599D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-594a","Master's Thesis","C","2.0 units","Lecture","31600D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-594b","Master's Thesis","PC","2.0 units","Lecture","31592D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-594z","Master's Thesis","PC","0.0 units","Lecture","31593D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-599","Special Topics","","2.0-4.0 units, max 9"
"","Security and Game Theory","","3.0","Lecture","31688D","048","12:00-1:50pm","Mon, Wed","15","0","0","Milind Tambe","KAP159"
"ISE-630","Foundations of Optimization","","3.0 units","Lecture","31630D","001","11:00-12:20pm","Tue, Thu","25","0","0","Suvrajeet Sen","ZHS360"
"ISE-632","Network Flows and Combinatorial Optimization","P","3.0 units","Lecture","31533D","001","2:00-3:20pm","Mon, Wed","20","0","0","John Carlsson","KAP138"
"ISE-637","Equilibrium Programming","P","3.0 units","Lecture","31677D","001","2:00-4:50pm","Monday","20","0","0","Jong-Shi Pang","GFS216"
