"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ITP-301Lx","Interactive Web Development","P","4.0 units","Lecture","32035R","001","2:00-3:20pm","Tue, Thu","29","0","0","Dung Nguyen","OHE406"
"","","","","Lab","32036R","001","3:30-4:50pm","Tue, Thu","29","0","0","","OHE406"
"","","","","Lecture","31824R","001","5:00-6:20pm","Tue, Thu","29","0","0","Dung Nguyen","WPH B36"
"","","","","Lab","31825R","001","6:30-7:50pm","Tue, Thu","29","0","0","","WPH B36"
"ITP-302x","Advanced Web Publishing","P","2.0 units","Lecture","32000R","292","11:00-1:50pm","Tue, Thu","36","0","0","Dung Nguyen","KAP107"
"ITP-305x","Advanced 3D Modeling, Animation, and Special Effects","P","3.0 units","Lecture-Lab","31878R","001","12:00-1:50pm","Tue, Thu","17","0","0","Lance Winkel","OHE542"
"ITP-310x","Design for User Experience","","3.0 units","Lecture","32068R","001","5:00-7:20pm","Monday","50","0","0","Jennifer Kassar","KAP146"
"ITP-320x","Enterprise Information Systems","","4.0 units","Lecture","31833R","001","3:00-4:50pm","Mon, Wed","30","1","0","Mike Lee","KAP267"
"","","","","Lecture","31841R","001","10:00-11:50am","Mon, Wed","50","0","0","Nitin Kale","KAP160"
"ITP-325x","Ethical Hacking and Systems Defense","P","3.0 units","Lecture-Lab","31897D","001","5:00-7:50pm","Wednesday","28","0","0","Chi So","OHE406"
"ITP-341x","App Development for Phones and Tablets","P","3.0 units","Lecture","32089R","001","12:00-1:50pm","Tue, Thu","35","1","0","Robert Parke","OHE540"
"ITP-342","Mobile Application Development","P","3.0 units","Lecture-Lab","32023R","001","12:00-1:50pm","Mon, Wed","60","1","0","Trina Gregory","KAP160"
"ITP-365x","Managing Data in C++","P","3.0 units","Lecture-Lab","32060R","001","10:00-11:50am","Mon, Wed","36","0","0","Nathan Greenfield","KAP107"
"","","","","Lecture-Lab","32063R","001","12:30-1:50pm","Tue, Thu","60","1","0","Nathan Greenfield","KAP160"
"ITP-368x","Programming Graphical User Interfaces","P","3.0 units","Lecture","32097R","001","2:00-3:20pm","Wed, Fri","40","0","0","Michael Crowley","OHE540"
"ITP-370x","Information Security Management","P","3.0 units","Lecture-Lab","31898R","001","2:00-4:50pm","Monday","25","0","0","Jennifer Kassar","KAP167"
"ITP-375x","Digital Forensics","P","3.0 units","Lecture","32091R","001","12:30-1:50pm","Tue, Thu","27","0","0","Jennifer Kassar","OHE406"
"ITP-380","Video Game Programming","P","4.0 units","Lecture-Lab","31908R","001","5:00-6:50pm","Tue, Thu","40","1","0","Sanjay Madhav","OHE540"
"ITP-382x","Mobile Game Programming","P","3.0 units","Lecture-Lab","32043R","001","7:00-9:50pm","Thursday","40","0","0","Michael Sheehan","OHE540"
"ITP-383","Database Systems: Concepts, Design and Implementation","","4.0 units","Lecture","31608D","001","12:00-1:50pm","Tue, Thu","49","0","0","Nitin Kale","ZHS163"
"","","","","Discussion","31639R","001","11:00-11:50am","Friday","26","0","0","","KAP107"
"","","","","Discussion","31648R","001","9:30-10:20am","Friday","25","0","0","","KAP107"
"ITP-393x","Video Game Design Documents","P","2.0 units","Lecture-Lab","32072R","001","2:00-3:20pm","Mon, Wed","17","0","0","Tom Sloper","OHE542"
"ITP-405","Professional Applications and Frameworks in Web Development","P","3.0 units","Lecture-Lab","32074R","001","6:00-8:50pm","Tuesday","45","0","0","David Tang","KAP156"
"ITP-411x","Multimedia and Video Production","","3.0 units","Lecture-Lab","31840R","001","5:00-7:50pm","Wednesday","17","0","0","Larry Jordan","OHE542"
"ITP-415x","3D Design and Prototyping","","2.0 units","Lecture-Lab","32047D","001","3:00-4:50pm","Tue, Thu","17","0","0","Lance Winkel","OHE542"
