"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","13318R","001","1:00-3:50pm","Tuesday","24","1","0","","ZHS359"
"","","","","Lab","13319R","001","1:00-3:50pm","Wednesday","24","2","0","","ZHS357"
"","","","","Lab","13320R","001","1:00-3:50pm","Wednesday","24","0","0","","ZHS359"
"","","","","Lab","13321R","001","1:00-3:50pm","Thursday","24","0","0","","ZHS357"
"","","","","Lab","13322R","001","1:00-3:50pm","Thursday","24","0","0","","ZHS359"
"","","","","Lab","13323R","001","1:00-3:50pm","Friday","24","0","0","","ZHS359"
"","","","","Lab","13324R","001","8:00-10:50am","Wednesday","24","0","0","","ZHS359"
"","","","","Lab","13325R","001","8:00-10:50am","Friday","24","0","0","","ZHS359"
"","","","","Quiz","13121R","001","4:00-4:50pm","Tuesday","482","7","0","","TBA"
"","","","","Lab","13329R","001","5:00-7:50pm","Wednesday","24","1","0","","ZHS357"
"","","","","Lab","13330R","001","5:00-7:50pm","Wednesday","24","0","0","","ZHS359"
"BISC-352","Conservation Biology","","4.0 units","Lecture","13352R","001","9:00-2:50pm","MTuWThF","20","0","0","Suzanne Edmands, Karla Heidelberg</a>","CATALINA"
"BISC-410","Applications of Molecular Biology to Medicine","PC","4.0 units","Lecture-Discussion","13030D","001","12:00-1:50pm","Mon, Wed","21","0","0","Norman Arnheim, Peter Kuhn","RRI301"
"BISC-423","Epilepsy to Ecstacy: Biological Basis of Neurological Disorders","P","4.0 units","Lecture","13423D","001","8:00-9:15am","Wed, Fri","30","0","0","Michael Quick","RRI101"
"BISC-427","The Global Environment","PM","4.0 units","Lecture","13427R","001","2:00-3:20pm","Mon, Wed","31","0","0","Sergio Sanudo-Wilhelmy","ZHS360"
"BISC-435","Advanced Biochemistry","P","4.0 units","Lecture","13435R","001","9:30-10:50am","Tue, Thu","35","2","0","Xiaojiang Chen, Myron Goodman, John Petruska</a>","VKC260"
"","","","","Discussion","13436R","001","2:00-3:50pm","Tuesday","34","1","0","","GFS222"
"BISC-440","Biodemography of Aging","P","4.0 units","Lecture","36265R","001","2:00-4:50pm","Monday","50","0","0","Sean Curran","GER224"
"BISC-462","Seminar in Neurobiology","C","2.0 units, max 4"
"","Neuromuscular Junctions in Health and Disease","","2.0","Lecture","13462D","001","2:00-3:50pm","Friday","14","0","0","Chien-Ping Ko","HNB120"
"BISC-469L","Marine Biology","P","4.0 units","Lecture","13025R","001","2:00-3:20pm","Mon, Wed","40","0","0","Karla Heidelberg","LVL16"
"","","","","Lab","13354R","001","3:30-6:20pm","Monday","20","0","0","","ZHS460"
"","","","","Lab","13355R","001","3:30-6:20pm","Wednesday","20","0","0","","ZHS460"
"BISC-478","Computational Genome Analysis","","4.0 units","Lecture","13044R","001","9:30-10:50am","Tue, Thu","30","1","0","Ting Chen, Andrew Smith</a>","RRI301"
"","","","","Discussion","13045R","001","3:00-3:50pm","Tuesday","30","1","0","","VKC259"
"BISC-480","Developmental Biology","P","4.0 units","Lecture","13480R","001","2:00-3:20pm","Tue, Thu","20","2","0","Sergey Nuzhdin, Sarah Signor","ZHS360"
"","","","","Discussion","13481R","001","3:30-4:20pm","Thursday","20","2","0","","ZHS360"
"BISC-490x","Directed Research","","1.0-8.0 units, max 12","Lecture","13490D","001","TBA","TBA","72","0","0","Albert Herrera","OFFICE"
"BISC-493x","Honors Seminar","PC","1.0 units, max 4","Lecture","13493D","001","12:00-12:50pm","Wednesday","17","1","0","Cornelius Sullivan","RRI121"
"BISC-494x","Honors Thesis","PC","2.0 units","Lecture","13494D","001","12:00-12:50pm","Wednesday","10","0","0","Cornelius Sullivan","RRI121"
"BISC-499","Special Topics","C","2.0-4.0 units, max 8"
"","Cancer Immunology","","4.0","Lecture","13499R","001","2:00-3:40pm","Wed, Fri","20","0","0","Raffaella Ghittoni","VKC111"
"BISC-502b","Molecular Genetics and Biochemistry","","4.0 units","Lecture-Discussion","13500D","001","2:00-4:00pm","Mon, Wed","30","0","0","Xiaojiang Chen, John Tower, Sergey Nuzhdin, Matt Dean, Fabien Pinaud","RRI301"
"BISC-504L","Laboratory Techniques in Cellular and Molecular Biology","","1.0-4.0 units, max 8","Lecture-Lab","13504D","001","TBA","TBA","20","0","0","Myron Goodman, Ian Ehrenreich","OFFICE"
"BISC-529","Seminar in Marine Biology","","1.0 units, max 4","Lecture","13529D","001","12:00-12:50pm","Tuesday","30","0","0","Andrew Gracey","OFFICE"
"BISC-536","Advanced Seminar in Marine Biogeochemistry","MC","2.0 units","Lecture","13536D","001","TBA","TBA","20","0","0","Douglas Capone, Wiebke Ziebis</a>","OFFICE"
"BISC-542","Seminar in Molecular Biology","","1.0 units, max 6","Lecture","13542D","001","12:30-1:30pm","Thursday","50","2","0","Peter Ralph","RRI301, RRI101"
"","","","","Lecture","13543D","001","4:00-4:50pm","Thursday","50","1","0","Irene Chiolo","RRI101, RRI101"
"BISC-544","Advanced Reading in Molecular Biology","MC","2.0 units, max 4","Lecture","13505D","001","10:00-10:50am","Tuesday","20","0","0","Oscar Aparicio","RRI121"
"","","","","Lecture","13506D","001","10:00-12:00pm","Tuesday","15","0","0","Susan Forsburg","RRI121"
"BISC-549","Seminar in Integrative and Evolutionary Biology","","2.0 units, max 6","Lecture","13549D","001","9:30-11:20am","Wednesday","12","0","0","Jill McNitt-Gray","RRI301"
