"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EE-455x","Introduction to Programming Systems Design","","4.0 units","Lecture","30327D","001","8:00-9:20am","Tue, Thu","120","0","0","Claire Bono","SGM124"
"","","","","Lab","29919R","001","5:00-6:50pm","Thursday","25","0","0","","SAL126"
"","","","","Lab","29923R","001","10:00-11:50am","Friday","25","0","0","","SAL109"
"","","","","Lab","30329R","001","3:00-4:50pm","Thursday","25","0","0","","SAL126"
"","","","","Lab","30384R","001","2:00-3:50pm","Friday","25","0","0","","SAL127"
"","","","","Lecture","29934D","014","8:00-9:20am","Tue, Thu","15","0","0","","DEN@Viterbi"
"","","","","Lab","30023D","014","TBA","TBA","15","0","0","","DEN@Viterbi"
"EE-457","Computer Systems Organization","P","3.0 units","Lecture","30595D","014","2:00-3:20pm","Mon, Wed","20","0","0","Gandhi Puvvada","DEN@Viterbi"
"","","","","Discussion","30594R","014","12:00-12:50pm","Friday","20","0","0","","DEN@Viterbi"
"","","","","Lecture","30478R","001","4:00-5:20pm","Mon, Wed","60","7","0","Gandhi Puvvada","GFS118"
"","","","","Lecture","30591R","001","2:00-3:20pm","Mon, Wed","110","8","0","Gandhi Puvvada","OHE122"
"","","","","Discussion","30497R","001","3:30-4:20pm","Thursday","76","13","0","","ZHS252"
"","","","","Discussion","30593R","001","12:00-12:50pm","Friday","110","2","0","","OHE122"
"","","","","Quiz","30997R","001","10:00-11:50am","Friday","150","12","0","","TBA"
"EE-459Lx","Embedded Systems Design Laboratory","PC","3.0 units","Lecture-Lab","30598R","001","2:00-3:20pm","Tue, Thu","20","15","0","Allan Weber","VHE205"
"EE-467","Introduction to Communication Systems","P","3.0 units","Lecture","30589R","001","3:30-4:50pm","Mon, Wed","28","4","0","Alan Willner","VHE206"
"EE-474","Introduction to Photonics","P","3.0 units","Lecture","31112R","001","11:00-12:20pm","Tue, Thu","20","0","0","",""
"EE-476","Chemical Engineering Materials","P","3.0 units","Lecture","29430D","001","2:00-3:20pm","Mon, Wed","49","1","0","Jongseung Yoon","SGM601"
"EE-477L","MOS VLSI Circuit Design","P","4.0 units","Lecture","30617D","014","6:30-9:10pm","Tuesday","20","0","0","Ali Zadeh","DEN@Viterbi"
"","","","","Lab","30618D","014","4:30-6:20pm","Monday","20","0","0","","DEN@Viterbi"
"","","","","Lecture","30612R","001","6:30-9:10pm","Tuesday","56","6","0","Ali Zadeh","OHE100D"
"","","","","Lab","30613R","001","4:30-6:20pm","Monday","30","1","0","","RTH109"
