"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EALC-515","Classical Japanese Poetics","","4.0 units","Lecture","25328R","001","2:00-4:50pm","Thursday","15","1","0","David Bialock","THH221"
"EALC-560","Comparative Syntax of East Asian Languages","P","4.0 units, max 12","Lecture","25683R","001","2:00-4:50pm","Friday","10","0","0","Hajime Hoji","WPH200"
"EALC-588a","Directed Readings","","2.0 units","Lecture-Discussion","25410D","001","TBA","Tuesday","10","0","0","","OFFICE"
"EALC-588b","Directed Readings","P","2.0 units","Lecture-Discussion","25412D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-590","Directed Research","","1.0-12.0 units","Lecture-Discussion","25414D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-594a","Master's Thesis","","2.0 units","Lecture-Discussion","25416D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-594b","Master's Thesis","P","2.0 units","Lecture-Discussion","25418D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-594z","Master's Thesis","P","0.0 units","Lecture-Discussion","25420D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794a","Doctoral Dissertation","","2.0 units","Lecture-Discussion","25424D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794b","Doctoral Dissertation","P","2.0 units","Lecture-Discussion","25426D","001","TBA","Tue, Thu","10","0","0","","OFFICE"
"EALC-794c","Doctoral Dissertation","P","2.0 units","Lecture-Discussion","25428D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794d","Doctoral Dissertation","P","2.0 units","Lecture-Discussion","25430D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794z","Doctoral Dissertation","P","0.0 units","Lecture-Discussion","25632D","001","TBA","TBA","10","0","0","","OFFICE"
